tick,duration_ns
442,1614133
443,2279665
444,2345293
445,2324318
446,3232438
447,1169473
448,1580794
449,2283299
450,1674399
451,1711749
452,5648449
453,2338776
454,4189337
455,3379395
456,1194808
457,2303770
458,1451081
459,1703165
460,3290866
461,2645621
462,2986631
463,2949848
464,1591103
465,2336723
466,1838526
467,1172992
468,1191608
469,2299159
470,2226264
471,2417172
472,1415490
473,2246560
474,2340950
475,1205389
476,2242396
477,2281428
478,2263020
479,2135410
480,2744608
481,1324852
482,1169895
483,2343603
484,1613641
485,2211987
486,1576888
487,2210883
488,1518581
489,2349360
490,1253115
491,2498936
492,2518428
493,1261482
494,1275354
495,1221587
496,1485270
497,2700918
498,2364015
499,2280410
500,1442568
501,3332498
502,3168191
503,2520983
504,2914509
505,7952230
506,1876168
507,1285347
508,1913808
509,2406139
510,3109045
511,2438627
512,3486278
513,2225407
514,6446414
515,2964383
516,2866861
517,3018433
518,1650493
519,3171252
520,3188067
521,2397636
522,6050772
523,4969747
524,2701556
525,2629526
526,2778074
527,3320688
528,5736543
529,2798203
530,2417443
531,3071098
532,1836274
533,1491637
534,1407083
535,2286420
536,4247351
537,4161994
538,4021917
539,2809229
540,2108698
541,2766797
542,1837084
543,1562362
544,1350850
545,2115022
546,3827728
547,3471263
548,2436831
549,2829179
550,2857229
551,1165483
552,1071541
553,1221957
554,2660957
555,1243864
556,4537662
557,2062214
558,3518548
559,2831944
560,1857823
561,5845859
562,2577842
563,3064917
564,2797764
565,3491151
566,2417416
567,2953763
568,2111392
569,2007564
570,5687209
571,2259749
572,2695292
573,4496370
574,2363630
575,5086604
576,3140493
577,5035591
578,3873712
579,2293735
580,2127747
581,8109721
582,2462883
583,3525435
584,5676923
585,3113492
586,2923801
587,3409659
588,2775287
589,4327068
590,2290319
591,2271129
592,2992990
593,5916213
594,5119423
595,5102724
596,1613839
597,2102142
598,2363895
599,3551844
600,3693438
601,4740897
602,4631012
603,4471119
604,1581830
605,4096587
606,1663377
607,6969500
608,2943230
609,2103347
610,2620126
611,3534893
612,2111759
613,3142153
614,5047329
615,3821996
616,4071926
617,1394558
618,4840909
619,4069860
620,1620086
621,2453263
622,2422232
623,2604333
624,2051711
625,2737896
626,3899897
627,2431331
628,1703031
629,4364887
630,3265686
631,2136291
632,6616022
633,3477379
634,5171638
635,3284397
636,2972982
637,5682032
638,1494151
639,4577015
640,4064334
641,4751683
642,2560745
643,3295868
644,2505408
645,5812081
646,5785054
647,5722689
648,4962317
649,1358955
650,2752109
651,4395885
652,5778030
653,4364186
654,1649615
655,5005212
656,2827397
657,2429870
658,2119094
659,2358005
660,1147154
661,4029060
662,2441658
663,4005310
664,4006868
665,2768096
666,3532081
667,3201699
668,3175767
669,4251259
670,2956301
671,3483497
672,3136012
673,5812066
674,3720764
675,3149116
676,3600731
677,3726285
678,3977721
679,3446294
680,3762799
681,1276681
682,4263629
683,6030805
684,2316030
685,3965012
686,3970530
687,6132576
688,2463464
689,2567971
690,7759281
691,4240443
692,1644208
693,5760800
694,6091136
695,6124749
696,3442718
697,3402380
698,4229312
699,5351118
700,10642946
701,4404958
702,3334800
703,1970073
704,5558750
705,5664869
706,3666477
707,3642287
708,3761677
709,3248182
710,3431249
711,6214314
712,4034024
713,3636814
714,5369346
715,5209697
716,4059582
717,2731882
718,3283115
719,2150231
720,2803037
721,4312777
722,4348664
723,2404294
724,1411215
725,4516489
726,4600454
727,3449292
728,3939275
729,3677278
730,3277936
731,3653965
732,5413751
733,3497918
734,4217580
735,2777319
736,5758902
737,3765689
738,3274821
739,4144511
740,3655122
741,4856713
742,2897139
743,1208750
744,3469942
745,1784499
746,2768892
747,3955007
748,3477476
749,5192610
750,2471491
751,2225150
752,2419615
753,2906427
754,4380046
755,3502031
756,2010814
757,1187053
758,2829486
759,4025443
760,8505551
761,7670941
762,3036776
763,1196015
764,2545048
765,3914177
766,2840039
767,4845757
768,2431429
769,2384835
770,3534618
771,4949520
772,3753244
773,2839502
774,23022034
775,4901963
776,4679874
777,3645833
778,5244605
779,6084969
780,4321727
781,5271491
782,5867475
783,3218964
784,1977810
785,2460942
786,3204998
787,1231667
788,1557301
789,4008922
790,4482360
791,3629242
792,4750220
793,2442429
794,2500486
795,1507073
796,1441024
797,2341419
798,2516530
799,2325674
800,1617726
801,1227448
802,1219474
803,3633551
804,2214187
805,2454523
806,2003769
807,1121245
808,1241112
809,1132791
810,2449383
811,1990261
812,1994233
813,2380933
814,1796016
815,3197403
816,2527883
817,3154289
818,2296975
819,6310894
820,1592917
821,2847978
822,2296303
823,4390544
824,4008479
825,1692397
826,5111987
827,2182282
828,2112165
829,4245380
830,2650840
831,1331159
832,3886612
833,5682281
834,3320959
835,2103508
836,2376764
837,3435347
838,2754311
839,5352886
840,6011835
