tick,duration_ns
1081,3202089
1082,2387788
1083,3206905
1084,4094471
1085,4128747
1086,3194789
1087,2354971
1088,3476960
1089,2303173
1090,3461125
1091,2572358
1092,4683295
1093,2297135
1094,1423664
1095,1544047
1096,2754298
1097,2294025
1098,2691713
1099,2697741
1100,2833127
1101,3036000
1102,1760887
1103,3394118
1104,3098331
1105,2092691
1106,1446973
1107,1618656
1108,1662884
1109,1503174
1110,1953791
1111,2455165
1112,3211306
1113,2237470
1114,1630614
1115,2516557
1116,1716689
1117,2460112
1118,2505571
1119,2308630
1120,2825757
1121,2036796
1122,1707209
1123,2722672
1124,3917695
1125,2871573
1126,2653508
1127,2923646
1128,3285238
1129,2845173
1130,4406099
1131,3361680
1132,2665476
1133,2747703
1134,1581223
1135,1622079
1136,2772578
1137,3011589
1138,2770973
1139,1534420
1140,2875795
1141,5761791
1142,4298074
1143,1709489
1144,1680630
1145,1819988
1146,1818273
1147,3142654
1148,2855977
1149,2812287
1150,1528185
1151,1944037
1152,3664258
1153,1724634
1154,1448266
1155,1609847
1156,1516656
1157,2763437
1158,1398687
1159,2778637
1160,3124995
1161,1528303
1162,3149578
1163,2675797
1164,2737746
1165,2950764
1166,3110703
1167,1979758
1168,2720020
1169,2990611
1170,2804141
1171,2755482
1172,2542641
1173,3133658
1174,3050667
1175,2643572
1176,5089452
1177,4976242
1178,1562073
1179,1545201
1180,1613280
1181,1599780
1182,1836574
1183,2090570
1184,1826145
1185,2113147
1186,2531207
1187,2499718
1188,2817598
1189,2464659
1190,2557764
1191,2735361
1192,2783451
1193,2650313
1194,6067018
1195,2977447
1196,2515280
1197,2513072
1198,2792735
1199,2642942
1200,4946776
1201,2886024
1202,4164689
1203,2326702
1204,2527562
1205,1299829
1206,3111406
1207,1307962
1208,2343360
1209,2014638
1210,2206874
1211,1961833
1212,2106953
1213,1959169
1214,1797290
1215,4758850
1216,2113348
1217,3147945
1218,2547505
1219,2663534
1220,2194052
1221,2803146
1222,4007740
1223,2728370
1224,3947950
1225,6418919
1226,3253767
1227,2739106
1228,2076246
1229,2148865
1230,3028784
1231,2609987
1232,2823456
1233,2775552
1234,2396105
1235,1744362
1236,3257450
1237,1595318
1238,4379953
1239,2454289
1240,1402677
1241,2780380
1242,2943811
1243,1659281
1244,2744020
1245,1311836
1246,4295108
1247,2998487
1248,1304603
1249,2617989
1250,4054290
1251,4315123
1252,3610062
1253,2304154
1254,4168997
1255,2496094
1256,2466322
1257,2716501
1258,2035263
1259,2791554
1260,3968175
1261,6489538
1262,3819310
1263,2568300
1264,2505445
1265,2956763
1266,4338197
1267,4153898
1268,3561330
1269,2368135
1270,3924288
1271,3340830
1272,3240654
1273,2617538
1274,5133701
1275,1347035
1276,2262919
1277,2646326
1278,2738092
1279,3161897
1280,2267230
1281,2663207
1282,3720499
1283,7652645
1284,2225535
1285,2463702
1286,4235197
1287,6041916
1288,2255629
1289,2330460
1290,3961808
1291,2776734
1292,3900020
1293,4454950
1294,2368506
1295,2526667
1296,2509953
1297,2580281
1298,2604023
1299,2157546
1300,4677837
1301,2231452
1302,3517545
1303,2364927
1304,2365243
1305,2711378
1306,3185607
1307,2847366
1308,6539225
1309,2302867
1310,2528402
1311,2972389
1312,3021267
1313,3898787
1314,3359112
1315,4846018
1316,3727157
1317,2201654
1318,3838635
1319,3667904
1320,4097726
1321,4027970
1322,3679583
1323,2771504
1324,3623144
1325,4237599
1326,4756457
1327,2842517
1328,3576524
1329,2817917
1330,1384764
1331,3022985
1332,2945758
1333,1797217
1334,3237910
1335,3053138
1336,2769793
1337,2026003
1338,2623026
1339,2530532
1340,3435013
1341,3517053
1342,4268587
1343,1483914
1344,1718561
1345,2023264
1346,2962609
1347,3231665
1348,2431274
1349,2557799
1350,2789153
1351,2424436
1352,8806053
1353,3967141
1354,2509201
1355,3001444
1356,3145941
1357,4423543
1358,3823243
1359,4183476
1360,3124522
1361,3072864
1362,2908913
1363,2631822
1364,2795989
1365,4181942
1366,3792938
1367,4892412
1368,3728234
1369,2458031
1370,2892461
1371,3027334
1372,2606424
1373,2530129
1374,2062339
1375,1882561
1376,3493170
1377,3835275
1378,3658653
1379,3777666
1380,3925369
1381,4540849
1382,4185727
1383,3353664
1384,3885438
1385,3217716
1386,1696790
1387,2645194
1388,2042357
1389,2070727
1390,2947180
1391,2709713
1392,4408935
1393,2795498
1394,1749540
1395,2280791
1396,5122338
1397,2596230
1398,3622875
1399,7329571
1400,3653631
1401,3597857
1402,5424731
1403,2138235
1404,1817902
1405,2973424
1406,3187307
1407,2800560
1408,2656296
1409,2135484
1410,2974456
1411,2237744
1412,2719794
1413,4764568
1414,2044175
1415,1811571
1416,2918674
1417,4151291
1418,2840161
1419,4593102
1420,3816845
1421,4395680
1422,2903174
1423,3139208
1424,2835734
1425,2163834
1426,1593396
1427,2495778
1428,3228648
1429,3023613
1430,2009881
1431,1703223
1432,2129829
1433,2206276
1434,3969465
1435,2770292
1436,3329662
1437,3119954
1438,2886193
1439,3109379
1440,2909008
1441,3228436
1442,3361967
1443,3095842
1444,2548219
1445,3017730
1446,3137584
1447,2759898
1448,3430801
1449,2640508
1450,2742574
1451,3069116
1452,3103403
1453,2511586
1454,2134241
1455,1523441
1456,2777429
1457,2695164
1458,2788229
1459,2679665
1460,2712873
1461,4138318
1462,2994066
1463,2754293
1464,2341971
1465,2881148
1466,3586348
1467,3267429
1468,3049647
1469,2891548
1470,3277460
1471,1617730
1472,3097740
1473,1499364
1474,2753949
1475,2211479
1476,2650278
1477,2797684
1478,5884438
1479,2949416
1480,2076026
1481,2825683
1482,2764728
1483,1800738
1484,1453255
1485,2198209
1486,2600575
1487,2709833
1488,3090976
1489,2682041
1490,2572132
1491,1796977
1492,2809411
1493,2535538
1494,2632663
1495,2797866
1496,2818678
1497,1553010
1498,3353845
1499,1449118
1500,1632105
1501,3071610
1502,1568858
1503,3857145
1504,2892798
1505,2795150
1506,2730313
1507,1462420
1508,1447999
1509,3044607
1510,2626969
1511,2649558
1512,2677839
1513,1460355
1514,3006178
1515,2895835
1516,2521279
1517,2798719
1518,2817876
1519,2679473
1520,3059532
1521,3257706
