tick	heap_used_bytes	species_counts	minimum_air	maximum_brain_memories	counters	moving_entities	position_samples
11200	1364273608	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, living_deaths=6, navigation_calls=14802, sensor_calls=25560}	59	63
11400	1460742600	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=7, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, living_deaths=7, navigation_calls=15083, sensor_calls=26037}	60	62
11600	274883528	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=7, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, living_deaths=9, navigation_calls=15365, sensor_calls=26474}	58	62
11800	374498248	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=7, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, living_deaths=9, navigation_calls=15641, sensor_calls=26949}	58	62
12000	472015816	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, living_deaths=9, navigation_calls=15892, sensor_calls=27387}	61	63
12200	572679112	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, living_deaths=9, navigation_calls=16173, sensor_calls=27862}	61	63
12400	674390984	{AmericanLobsterEntityForge=9, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=3, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, living_deaths=11, navigation_calls=16463, sensor_calls=28296}	60	61
12600	769811400	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=7, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, living_deaths=12, navigation_calls=16724, sensor_calls=28769}	56	62
12800	863134664	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, living_deaths=12, navigation_calls=16953, sensor_calls=29208}	57	63
13000	957506504	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, living_deaths=12, navigation_calls=17194, sensor_calls=29681}	60	63
13200	1055024072	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, living_deaths=12, navigation_calls=17444, sensor_calls=30122}	63	63
13400	1148347336	{AmericanLobsterEntityForge=10, AtlanticCodEntityForge=8, AtlanticSalmonEntityForge=8, BlackSeaNettleJellyfishEntityForge=1, BlacktipReefSharkEntityForge=3, BottlenoseDolphinEntityForge=4, CannonballJellyfishEntityForge=2, CaribbeanReefOctopusEntityForge=2, CommonOctopusEntityForge=3, CommonStingrayEntityForge=3, CommonThresherSharkEntityForge=1, GiantMorayEelEntityForge=4, GreatHammerheadSharkEntityForge=1, GreatWhiteSharkEntityForge=1, GreenSeaTurtleEntityForge=3, HarborSealEntityForge=3, NautilusEntityForge=1, OceanicWhitetipSharkEntityForge=1, OrcaEntityForge=1, SandtigerSharkEntityForge=1, ShortfinMakoSharkEntityForge=1, TigerSharkEntityForge=1}	{AmericanLobsterEntityForge=300, AtlanticCodEntityForge=300, AtlanticSalmonEntityForge=300, BlackSeaNettleJellyfishEntityForge=300, BlacktipReefSharkEntityForge=300, BottlenoseDolphinEntityForge=700, CannonballJellyfishEntityForge=300, CaribbeanReefOctopusEntityForge=300, CommonOctopusEntityForge=300, CommonStingrayEntityForge=300, CommonThresherSharkEntityForge=300, GiantMorayEelEntityForge=300, GreatHammerheadSharkEntityForge=300, GreatWhiteSharkEntityForge=300, GreenSeaTurtleEntityForge=300, HarborSealEntityForge=300, NautilusEntityForge=300, OceanicWhitetipSharkEntityForge=300, OrcaEntityForge=700, SandtigerSharkEntityForge=300, ShortfinMakoSharkEntityForge=300, TigerSharkEntityForge=300}	11	{death_AmericanLobsterEntityForge_mob_by_CommonStingrayEntityForge=2, death_AmericanLobsterEntityForge_mob_by_SandtigerSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_CommonThresherSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, death_AtlanticCodEntityForge_mob_by_TigerSharkEntityForge=1, death_AtlanticSalmonEntityForge_mob_by_BlacktipReefSharkEntityForge=2, death_AtlanticSalmonEntityForge_mob_by_OceanicWhitetipSharkEntityForge=1, death_BottlenoseDolphinEntityForge_mob_by_GreatWhiteSharkEntityForge=1, death_CaribbeanReefOctopusEntityForge_mob_by_BlacktipReefSharkEntityForge=1, death_CommonOctopusEntityForge_mob_by_GreatHammerheadSharkEntityForge=1, living_deaths=12, navigation_calls=17691, sensor_calls=30594}	61	63
